序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1704003,接收,16:36:55.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 63 00 12 05 32 ,
1704004,接收,16:36:55.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 62 00 12 05 32 ,
1704005,接收,16:36:55.348.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 66 00 12 05 32 ,
1704006,接收,16:36:55.365.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 70 00 12 05 32 ,
1704007,接收,16:36:55.365.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 76 00 12 05 32 ,
1704008,接收,16:36:55.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7C 00 12 05 32 ,
1704009,接收,16:36:55.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 80 00 12 05 32 ,
1704010,接收,16:36:55.396.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 84 00 12 05 32 ,
1704011,接收,16:36:55.411.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 85 00 12 05 32 ,
1704012,接收,16:36:55.411.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 81 00 12 05 32 ,
1704013,接收,16:36:55.426.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7A 00 12 05 32 ,
1704014,接收,16:36:55.442.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 77 00 12 05 32 ,
1704015,接收,16:36:55.442.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 79 00 12 05 32 ,
1704016,接收,16:36:55.458.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7F 00 12 05 32 ,
1704017,接收,16:36:55.473.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8B 00 12 05 32 ,
1704018,接收,16:36:55.473.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 92 00 12 05 32 ,
1704019,接收,16:36:55.488.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 93 00 12 05 32 ,
1704020,接收,16:36:55.504.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8D 00 12 05 32 ,
1704021,接收,16:36:55.504.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 87 00 12 05 32 ,
1704022,接收,16:36:55.520.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 80 00 12 05 32 ,
1704023,接收,16:36:55.520.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7D 00 12 05 32 ,
1704024,接收,16:36:55.536.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 80 00 12 05 32 ,
1704025,接收,16:36:55.551.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 85 00 12 05 32 ,
1704026,接收,16:36:55.551.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8C 00 12 05 32 ,
1704027,接收,16:36:55.566.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 90 00 12 05 32 ,
1704028,接收,16:36:55.582.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 91 00 12 05 32 ,
1704029,接收,16:36:55.582.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8E 00 12 05 32 ,
1704030,接收,16:36:55.597.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8A 00 12 05 32 ,
1704031,接收,16:36:55.612.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8D 00 12 05 32 ,
1704032,接收,16:36:55.612.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 95 00 12 05 32 ,
1704033,接收,16:36:55.629.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A2 00 12 05 32 ,
1704034,接收,16:36:55.629.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A8 00 12 05 32 ,
1704035,接收,16:36:55.644.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A9 00 12 05 32 ,
1704036,接收,16:36:55.660.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A3 00 12 05 32 ,
1704037,接收,16:36:55.660.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9B 00 12 05 32 ,
1704038,接收,16:36:55.675.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704039,接收,16:36:55.692.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 95 00 12 05 32 ,
1704040,接收,16:36:55.692.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 98 00 12 05 32 ,
1704041,接收,16:36:55.706.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9D 00 12 05 32 ,
1704042,接收,16:36:55.723.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A1 00 12 05 32 ,
1704043,接收,16:36:55.723.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9F 00 12 05 32 ,
1704044,接收,16:36:55.738.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 99 00 12 05 32 ,
1704045,接收,16:36:55.738.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 95 00 12 05 32 ,
1704046,接收,16:36:55.753.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704047,接收,16:36:55.769.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9E 00 12 05 32 ,
1704048,接收,16:36:55.769.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A4 00 12 05 32 ,
1704049,接收,16:36:55.784.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AA 00 12 05 32 ,
1704050,接收,16:36:55.799.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AA 00 12 05 32 ,
1704051,接收,16:36:55.799.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A6 00 12 05 32 ,
1704052,接收,16:36:55.815.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9C 00 12 05 32 ,
1704053,接收,16:36:55.831.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 90 00 12 05 32 ,
1704054,接收,16:36:55.831.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8D 00 12 05 32 ,
1704055,接收,16:36:55.846.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 90 00 12 05 32 ,
1704056,接收,16:36:55.862.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704057,接收,16:36:55.862.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9E 00 12 05 32 ,
1704058,接收,16:36:55.878.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A7 00 12 05 32 ,
1704059,接收,16:36:55.878.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AC 00 12 05 32 ,
1704060,接收,16:36:55.893.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B2 00 12 05 32 ,
1704061,接收,16:36:55.909.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B6 00 12 05 32 ,
1704062,接收,16:36:55.909.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B9 00 12 05 32 ,
1704063,接收,16:36:55.925.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B8 00 12 05 32 ,
1704064,接收,16:36:55.940.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B5 00 12 05 32 ,
1704065,接收,16:36:55.940.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B2 00 12 05 32 ,
1704066,接收,16:36:55.956.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B0 00 12 05 32 ,
1704067,接收,16:36:55.972.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A6 00 12 05 32 ,
1704068,接收,16:36:55.972.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9C 00 12 05 32 ,
1704069,接收,16:36:55.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704070,接收,16:36:55.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704071,接收,16:36:56.004.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9C 00 12 05 32 ,
1704072,接收,16:36:56.020.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9B 00 12 05 32 ,
1704073,接收,16:36:56.020.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704074,接收,16:36:56.034.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 95 00 12 05 32 ,
1704075,接收,16:36:56.051.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9B 00 12 05 32 ,
1704076,接收,16:36:56.051.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A9 00 12 05 32 ,
1704077,接收,16:36:56.066.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B2 00 12 05 32 ,
1704078,接收,16:36:56.066.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B6 00 12 05 32 ,
1704079,接收,16:36:56.083.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B6 00 12 05 32 ,
1704080,接收,16:36:56.099.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B3 00 12 05 32 ,
1704081,接收,16:36:56.099.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AB 00 12 05 32 ,
1704082,接收,16:36:56.114.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9E 00 12 05 32 ,
1704083,接收,16:36:56.129.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704084,接收,16:36:56.129.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704085,接收,16:36:56.145.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9A 00 12 05 32 ,
1704086,接收,16:36:56.160.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 99 00 12 05 32 ,
1704087,接收,16:36:56.160.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 91 00 12 05 32 ,
1704088,接收,16:36:56.175.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8C 00 12 05 32 ,
1704089,接收,16:36:56.191.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8D 00 12 05 32 ,
1704090,接收,16:36:56.191.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 95 00 12 05 32 ,
1704091,接收,16:36:56.206.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9D 00 12 05 32 ,
1704092,接收,16:36:56.207.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A2 00 12 05 32 ,
1704093,接收,16:36:56.221.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A4 00 12 05 32 ,
1704094,接收,16:36:56.237.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A7 00 12 05 32 ,
1704095,接收,16:36:56.237.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A9 00 12 05 32 ,
1704096,接收,16:36:56.252.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A8 00 12 05 32 ,
1704097,接收,16:36:56.267.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A3 00 12 05 32 ,
1704098,接收,16:36:56.267.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 98 00 12 05 32 ,
1704099,接收,16:36:56.283.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 90 00 12 05 32 ,
1704100,接收,16:36:56.299.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 91 00 12 05 32 ,
1704101,接收,16:36:56.299.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9D 00 12 05 32 ,
1704102,接收,16:36:56.315.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AF 00 12 05 32 ,
1704103,接收,16:36:56.315.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B5 00 12 05 32 ,
1704104,接收,16:36:56.331.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AF 00 12 05 32 ,
1704105,接收,16:36:56.347.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A1 00 12 05 32 ,
1704106,接收,16:36:56.347.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704107,接收,16:36:56.362.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 91 00 12 05 32 ,
1704108,接收,16:36:56.379.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 92 00 12 05 32 ,
1704109,接收,16:36:56.379.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 93 00 12 05 32 ,
1704110,接收,16:36:56.393.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 93 00 12 05 32 ,
1704111,接收,16:36:56.410.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8F 00 12 05 32 ,
1704112,接收,16:36:56.410.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 87 00 12 05 32 ,
1704113,接收,16:36:56.426.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7E 00 12 05 32 ,
1704114,接收,16:36:56.426.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 71 00 12 05 32 ,
1704115,接收,16:36:56.441.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 67 00 12 05 32 ,
1704116,接收,16:36:56.456.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 66 00 12 05 32 ,
1704117,接收,16:36:56.456.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 75 00 12 05 32 ,
1704118,接收,16:36:56.471.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8E 00 12 05 32 ,
1704119,接收,16:36:56.487.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9A 00 12 05 32 ,
1704120,接收,16:36:56.487.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704121,接收,16:36:56.502.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8A 00 12 05 32 ,
1704122,接收,16:36:56.518.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 84 00 12 05 32 ,
1704123,接收,16:36:56.518.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 84 00 12 05 32 ,
1704124,接收,16:36:56.534.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 88 00 12 05 32 ,
1704125,接收,16:36:56.549.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8D 00 12 05 32 ,
1704126,接收,16:36:56.549.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 92 00 12 05 32 ,
1704127,接收,16:36:56.565.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9C 00 12 05 32 ,
1704128,接收,16:36:56.566.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A9 00 12 05 32 ,
1704129,接收,16:36:56.581.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BA 00 12 05 32 ,
1704130,接收,16:36:56.597.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC C2 00 12 05 32 ,
1704131,接收,16:36:56.597.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC C1 00 12 05 32 ,
1704132,接收,16:36:56.612.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BC 00 12 05 32 ,
1704133,接收,16:36:56.628.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B5 00 12 05 32 ,
1704134,接收,16:36:56.628.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AD 00 12 05 32 ,
1704135,接收,16:36:56.643.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A8 00 12 05 32 ,
1704136,接收,16:36:56.659.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A3 00 12 05 32 ,
1704137,接收,16:36:56.659.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9F 00 12 05 32 ,
1704138,接收,16:36:56.675.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A0 00 12 05 32 ,
1704139,接收,16:36:56.675.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC AB 00 12 05 32 ,
1704140,接收,16:36:56.690.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B6 00 12 05 32 ,
1704141,接收,16:36:56.706.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BE 00 12 05 32 ,
1704142,接收,16:36:56.706.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BD 00 12 05 32 ,
1704143,接收,16:36:56.721.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BB 00 12 05 32 ,
1704144,接收,16:36:56.737.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BA 00 12 05 32 ,
1704145,接收,16:36:56.737.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BD 00 12 05 32 ,
1704146,接收,16:36:56.754.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BF 00 12 05 32 ,
1704147,接收,16:36:56.769.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC BC 00 12 05 32 ,
1704148,接收,16:36:56.769.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC B0 00 12 05 32 ,
1704149,接收,16:36:56.785.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9F 00 12 05 32 ,
1704150,接收,16:36:56.785.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 89 00 12 05 32 ,
1704151,接收,16:36:56.801.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 7C 00 12 05 32 ,
1704152,接收,16:36:56.815.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 75 00 12 05 32 ,
1704153,接收,16:36:56.815.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 77 00 12 05 32 ,
1704154,接收,16:36:56.832.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 83 00 12 05 32 ,
1704155,接收,16:36:56.847.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 90 00 12 05 32 ,
1704156,接收,16:36:56.847.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9D 00 12 05 32 ,
1704157,接收,16:36:56.863.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A2 00 12 05 32 ,
1704158,接收,16:36:56.879.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A1 00 12 05 32 ,
1704159,接收,16:36:56.879.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 99 00 12 05 32 ,
1704160,接收,16:36:56.894.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 94 00 12 05 32 ,
1704161,接收,16:36:56.894.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704162,接收,16:36:56.910.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9E 00 12 05 32 ,
1704163,接收,16:36:56.925.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A8 00 12 05 32 ,
1704164,接收,16:36:56.925.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC A8 00 12 05 32 ,
1704165,接收,16:36:56.942.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 9A 00 12 05 32 ,
1704166,接收,16:36:56.957.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8A 00 12 05 32 ,
1704167,接收,16:36:56.957.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 85 00 12 05 32 ,
1704168,接收,16:36:56.973.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 88 00 12 05 32 ,
1704169,接收,16:36:56.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 8F 00 12 05 32 ,
1704170,接收,16:36:56.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 96 00 12 05 32 ,
1704171,接收,16:36:57.004.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 97 00 12 05 32 ,
1704172,接收,16:36:57.004.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 93 00 12 05 32 ,
1704173,接收,16:36:57.020.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 92 00 12 05 32 ,
1704174,接收,16:36:57.034.0,0x000003c2,标准帧,数据帧,0x08,7F FF AC 94 00 12 05 32 ,
